O,D,Ton
1000048,2146237252,395
1000048,2146237358,47
1000048,2146237363,192
1000048,2146237366,473
1000048,2146237373,204
1000048,2146237375,325
1000048,2146237805,327
1000048,2146237822,549
1000048,2146237837,36
1000048,2146237900,42
1000048,2146237901,293
1000048,2146237902,145
1000048,2146237904,514
1000048,2146237906,49
1000048,2146237907,267
1000048,2146237908,453
1000048,2146237909,427
1000048,2146237910,404
1000048,2146237911,539
1000048,2146237912,198
1000048,2146237913,371
1000048,2146237915,66
1000048,2146237917,525
1000048,2146237920,264
1000048,2146237921,234
1000048,2146237928,27
1000048,2146237929,244
1000048,2146237930,240
1000048,2146237931,405
1000048,2146237932,568
2146236900,73510,187
2146236900,73751,290
2146236900,73760,131
2146236900,73816,115
2146236900,73876,298
2146236900,73972,43
2146236900,74055,30
2146236900,74232,7
2146236900,74451,366
2146236900,74521,86
2146236900,74723,509
2146236900,74984,384
2146236900,75006,38
2146236900,75064,49
2146236900,75131,434
2146236900,75279,454
2146236900,75318,90
2146236900,75467,466
2146236900,75533,499
2146236900,75579,224
2146236900,75627,167
2146236900,75631,445
2146236900,75634,163
2146236900,75659,475
2146236900,75766,271
2146236900,75778,30
2146236900,75794,46
2146236900,75880,516
2146236900,75937,44
2146236900,75961,142
2146236900,76069,453
2146236900,76072,45
2146236900,76108,130
2146236900,76138,450
2146236900,76144,555
2146236900,76153,425
2146236900,76187,187
2146236900,76243,277
2146236900,76300,499
2146236900,76316,521
2146236900,76354,255
2146236900,76442,304
2146236900,76462,416
2146236900,76513,38
2146236900,76541,437
2146236900,76550,83
2146236900,76554,432
2146236900,76573,241
2146236900,76579,512
2146236900,76599,139
2146236900,76604,265
2146236900,76634,148
2146236900,76655,424
2146236900,76673,191
2146236900,76712,562
2146236900,76727,290
2146236900,76732,2
2146236900,76735,380
2146236900,76759,6
2146236900,76801,380
2146236900,76812,254
2146236900,76819,193
2146236900,76824,2
2146236900,76840,325
2146236900,76844,317
2146236900,76851,300
2146236900,76862,247
2146236900,76921,1
2146236900,76949,487
2146236900,76963,290
2146236900,77007,374
2146236900,77022,214
2146236900,77039,218
2146236900,77056,439
2146236900,77076,175
2146236900,77104,556
2146236900,77108,206
2146236900,77110,172
2146236900,77142,280
2146236900,77166,113
2146236900,77174,457
2146236900,77182,35
2146236900,77189,460
2146236900,77223,312
2146236900,77227,375
2146236900,77250,50
2146236900,77295,567
2146236900,77303,535
2146236900,77317,175
2146236900,77342,62
2146236900,77377,508
2146236900,77387,25
2146236900,77398,240
2146236900,77406,369
2146236900,77433,279
2146236900,77434,87
2146236900,77450,246
2146236900,77469,135
2146236900,77481,459
2146236900,77485,202
2146236900,77489,361
2146236900,77511,424
2146236900,77520,397
2146236900,77546,217
2146236900,77559,350
2146236900,77561,95
2146236900,77577,113
2146236900,77604,532
2146236900,77614,407
2146236900,77624,99
2146236900,77639,284
2146236900,77669,311
2146236900,77678,418
2146236900,77688,611
2146236900,77692,231
2146236900,77700,306
2146236900,77738,342
2146236900,77742,379
2146236900,77800,71
2146236900,77809,45
2146236900,77815,162
2146236900,77818,299
2146236900,77820,335
2146236900,77870,252
2146236900,77871,198
2146236900,77872,522
2146236900,77877,527
2146236900,77883,192
2146236900,77887,466
2146236900,77897,407
2146236900,77910,170
2146236900,77930,379
2146236900,77931,299
2146236900,77987,454
2146236900,77989,74
2146236900,78066,366
2146236900,78070,13
2146236900,78098,381
2146236900,78144,489
2146236900,78187,418
2146236900,78204,95
2146236900,78205,283
2146236900,78207,72
2146236900,78212,192
2146236900,78231,214
2146236900,78233,496
2146236900,78242,297
2146236900,78249,407
2146236900,78278,531
2146236900,78289,266
2146236900,78300,383
2146236900,78344,97
2146236900,78360,68
2146236900,78388,507
2146236900,78425,407
2146236900,78461,97
2146236900,78467,40
2146236900,78478,210
2146236900,78487,129
2146236900,78510,212
2146236900,78579,477
2146236900,78679,232
2146236900,78692,406
2146236900,78703,416
2146236900,78726,508
2146236900,78771,423
2146236900,78903,184
2146236900,78929,299
2146236900,78974,413
2146236900,79022,73
2146236900,79047,186
2146236900,79049,103
2146236900,79060,266
2146236900,79066,247
2146236900,79079,256
2146236900,79126,109
2146236900,79169,182
2146236900,79188,84
2146236900,79203,89
2146236900,79208,214
2146236900,79320,542
2146236900,79358,338
2146236900,79409,450
2146236900,79460,26
2146236900,79524,94
2146236900,79701,509
2146236900,79719,281
2146236900,79968,106
2146236900,80004,407
2146236900,80020,547
2146236900,80109,325
2146236900,80264,252
2146236900,80332,263
2146236900,80833,115
2146236900,80838,451
2146236900,113707,191
2146236900,114425,50
2146236900,114430,278
2146236900,114489,489
2146236900,114588,214
2146236900,280907,382
2146236900,282361,86
2146236900,282575,62
2146236900,282586,54
2146236900,282587,37
2146236900,282599,376
2146236900,1000000,424
2146236900,1000001,552
2146236900,1000002,174
2146236900,1000003,562
2146236900,1000004,329
2146236900,1000005,277
2146236900,1000007,217
2146236900,1000008,544
2146236900,1000009,87
2146236900,1000010,59
2146236900,1000011,239
2146236900,1000012,206
2146236900,1000013,360
2146236900,1000014,46
2146236900,1000015,66
2146236900,1000016,90
2146236900,1000017,163
2146236900,1000018,2
2146236900,1000019,543
2146236900,1000020,9
2146236900,1000021,533
2146236900,1000022,115
2146236900,1000023,167
2146236900,1000024,288
2146236900,1000025,123
2146236900,1000026,496
2146236900,1000027,568
2146236900,1000028,7
2146236900,1000029,522
2146236900,1000030,372
2146236900,1000031,424
2146236900,1000032,16
2146236900,1000033,384
2146236900,1000034,285
2146236900,1000035,154
2146236900,1000036,363
2146236900,1000037,298
2146236900,1000038,443
2146236900,1000039,540
2146236900,1000040,301
2146236900,1000041,397
2146236900,1000042,377
2146236900,1000043,406
2146236900,1000044,532
2146236900,1000045,497
2146236900,1000046,42
2146236900,1000047,295
2146236900,1000048,371
2146236900,2146236900,178
2146236900,2146237252,89
2146236900,2146237358,32
2146236900,2146237363,37
2146236900,2146237366,55
2146236900,2146237373,415
2146236900,2146237375,93
2146236900,2146237805,441
2146236900,2146237822,175
2146236900,2146237837,276
2146236900,2146237900,575
2146236900,2146237901,144
2146236900,2146237902,522
2146236900,2146237904,275
2146236900,2146237906,363
2146236900,2146237907,8
2146236900,2146237908,434
2146236900,2146237909,358
2146236900,2146237910,172
2146236900,2146237911,509
2146236900,2146237912,203
2146236900,2146237913,109
2146236900,2146237915,394
2146236900,2146237917,423
2146236900,2146237920,241
2146236900,2146237921,24
2146236900,2146237928,240
2146236900,2146237929,205
2146236900,2146237930,375
2146236900,2146237931,549
2146236900,2146237932,258
2146237252,73510,84
2146237252,73751,484
2146237252,73760,342
2146237252,73816,74
2146237252,73876,404
2146237252,73972,262
2146237252,74055,14
2146237252,74232,175
2146237252,74451,87
2146237252,74521,458
2146237252,74723,379
2146237252,74984,99
2146237252,75006,117
2146237252,75064,175
2146237252,75131,438
2146237252,75279,285
2146237252,75318,113
2146237252,75467,182
2146237252,75533,132
2146237252,75579,23
2146237252,75627,79
2146237252,75631,292
2146237252,75634,564
2146237252,75659,355
2146237252,75766,395
2146237252,75778,433
2146237252,75794,437
2146237252,75880,21
2146237252,75937,551
2146237252,75961,262
2146237252,76069,358
2146237252,76072,249
2146237252,76108,269
2146237252,76138,239
2146237252,76144,534
2146237252,76153,365
2146237252,76187,374
2146237252,76243,48
2146237252,76300,171
2146237252,76316,203
2146237252,76354,219
2146237252,76442,391
2146237252,76462,135
2146237252,76513,132
2146237252,76541,332
2146237252,76550,150
2146237252,76554,76
2146237252,76573,431
2146237252,76579,158
2146237252,76599,223
2146237252,76604,425
2146237252,76634,107
2146237252,76655,515
2146237252,76673,208
2146237252,76712,4
2146237252,76727,281
2146237252,76732,423
2146237252,76735,300
2146237252,76759,305
2146237252,76801,195
2146237252,76812,301
2146237252,76819,193
2146237252,76824,541
2146237252,76840,295
2146237252,76844,534
2146237252,76851,269
2146237252,76862,271
2146237252,76921,271
2146237252,76949,345
2146237252,76963,410
2146237252,77007,34
2146237252,77022,355
2146237252,77039,303
2146237252,77056,212
2146237252,77076,185
2146237252,77104,177
2146237252,77108,42
2146237252,77110,406
2146237252,77142,505
2146237252,77166,63
2146237252,77174,177
2146237252,77182,430
2146237252,77189,552
2146237252,77223,69
2146237252,77227,144
2146237252,77250,449
2146237252,77295,368
2146237252,77303,148
2146237252,77317,73
2146237252,77342,571
2146237252,77377,454
2146237252,77387,398
2146237252,77398,379
2146237252,77406,527
2146237252,77433,52
2146237252,77434,484
2146237252,77450,223
2146237252,77469,473
2146237252,77481,239
2146237252,77485,429
2146237252,77489,309
2146237252,77511,475
2146237252,77520,22
2146237252,77546,232
2146237252,77559,319
2146237252,77561,372
2146237252,77577,99
2146237252,77604,343
2146237252,77614,557
2146237252,77624,493
2146237252,77639,191
2146237252,77669,370
2146237252,77678,411
2146237252,77688,133
2146237252,77692,192
2146237252,77700,312
2146237252,77738,376
2146237252,77742,70
2146237252,77800,414
2146237252,77809,333
2146237252,77815,185
2146237252,77818,319
2146237252,77820,232
2146237252,77870,308
2146237252,77871,442
2146237252,77872,141
2146237252,77877,397
2146237252,77883,151
2146237252,77887,539
2146237252,77897,270
2146237252,77910,307
2146237252,77930,237
2146237252,77931,151
2146237252,77987,506
2146237252,77989,519
2146237252,78066,548
2146237252,78070,215
2146237252,78098,262
2146237252,78144,201
2146237252,78187,97
2146237252,78204,16
2146237252,78205,516
2146237252,78207,134
2146237252,78212,474
2146237252,78231,442
2146237252,78233,246
2146237252,78242,516
2146237252,78249,133
2146237252,78278,168
2146237252,78289,188
2146237252,78300,422
2146237252,78344,148
2146237252,78360,281
2146237252,78388,299
2146237252,78425,86
2146237252,78461,308
2146237252,78467,112
2146237252,78478,361
2146237252,78487,190
2146237252,78510,353
2146237252,78579,426
2146237252,78679,236
2146237252,78692,321
2146237252,78703,80
2146237252,78726,467
2146237252,78771,230
2146237252,78903,541
2146237252,78929,430
2146237252,78974,326
2146237252,79022,296
2146237252,79047,244
2146237252,79049,191
2146237252,79060,541
2146237252,79066,159
2146237252,79079,223
2146237252,79126,239
2146237252,79169,269
2146237252,79188,46
2146237252,79203,35
2146237252,79208,453
2146237252,79320,211
2146237252,79358,57
2146237252,79409,560
2146237252,79460,119
2146237252,79524,323
2146237252,79701,420
2146237252,79719,388
2146237252,79968,128
2146237252,80004,128
2146237252,80020,290
2146237252,80109,110
2146237252,80264,34
2146237252,80332,155
2146237252,80833,83
2146237252,80838,59
2146237252,113707,218
2146237252,114425,311
2146237252,114430,196
2146237252,114489,41
2146237252,114588,77
2146237252,280907,451
2146237252,282361,160
2146237252,282575,188
2146237252,282586,513
2146237252,282587,402
2146237252,282599,320
2146237252,1000000,547
2146237252,1000001,525
2146237252,1000002,285
2146237252,1000003,279
2146237252,1000004,507
2146237252,1000005,289
2146237252,1000007,532
2146237252,1000008,28
2146237252,1000009,244
2146237252,1000010,483
2146237252,1000011,327
2146237252,1000012,382
2146237252,1000013,8
2146237252,1000014,271
2146237252,1000015,349
2146237252,1000016,239
2146237252,1000017,183
2146237252,1000018,397
2146237252,1000019,268
2146237252,1000020,306
2146237252,1000021,118
2146237252,1000022,471
2146237252,1000023,436
2146237252,1000024,32
2146237252,1000025,158
2146237252,1000026,15
2146237252,1000027,414
2146237252,1000028,441
2146237252,1000029,280
2146237252,1000030,379
2146237252,1000031,288
2146237252,1000032,234
2146237252,1000033,88
2146237252,1000034,535
2146237252,1000035,159
2146237252,1000036,93
2146237252,1000037,419
2146237252,1000038,25
2146237252,1000039,403
2146237252,1000040,462
2146237252,1000041,338
2146237252,1000042,176
2146237252,1000043,503
2146237252,1000044,141
2146237252,1000045,66
2146237252,1000046,19
2146237252,1000047,193
2146237252,1000048,352
2146237252,2146236900,262
2146237252,2146237252,108
2146237252,2146237358,426
2146237252,2146237363,583
2146237252,2146237366,240
2146237252,2146237373,265
2146237252,2146237375,136
2146237252,2146237805,137
2146237252,2146237822,162
2146237252,2146237837,406
2146237252,2146237900,254
2146237252,2146237901,125
2146237252,2146237902,469
2146237252,2146237904,5
2146237252,2146237906,506
2146237252,2146237907,419
2146237252,2146237908,307
2146237252,2146237909,110
2146237252,2146237911,89
2146237252,2146237912,292
2146237252,2146237913,58
2146237252,2146237915,323
2146237252,2146237917,485
2146237252,2146237920,139
2146237252,2146237921,86
2146237252,2146237928,184
2146237252,2146237929,454
2146237252,2146237930,363
2146237252,2146237931,256
2146237252,2146237932,219
2146237358,73510,484
2146237358,73751,142
2146237358,73760,230
2146237358,73816,82
2146237358,73876,585
2146237358,73972,236
2146237358,74055,523
2146237358,74232,364
2146237358,74451,273
2146237358,74521,9
2146237358,74723,79
2146237358,74984,258
2146237358,75006,529
2146237358,75064,486
2146237358,75131,48
2146237358,75279,46
2146237358,75318,152
2146237358,75467,414
2146237358,75533,507
2146237358,75579,565
2146237358,75627,432
2146237358,75631,114
2146237358,75634,28
2146237358,75659,289
2146237358,75766,437
2146237358,75778,231
2146237358,75794,314
2146237358,75880,374
2146237358,75937,497
2146237358,75961,61
2146237358,76069,378
2146237358,76072,301
2146237358,76108,121
2146237358,76138,122
2146237358,76144,461
2146237358,76153,243
2146237358,76187,513
2146237358,76243,96
2146237358,76300,51
2146237358,76316,503
2146237358,76354,362
2146237358,76442,159
2146237358,76462,448
2146237358,76513,173
2146237358,76541,468
2146237358,76550,141
2146237358,76554,287
2146237358,76573,145
2146237358,76579,322
2146237358,76599,102
2146237358,76604,160
2146237358,76634,412
2146237358,76655,420
2146237358,76673,89
2146237358,76712,499
2146237358,76727,46
2146237358,76732,204
2146237358,76735,466
2146237358,76759,210
2146237358,76801,126
2146237358,76812,365
2146237358,76819,384
2146237358,76824,509
2146237358,76840,565
2146237358,76844,395
2146237358,76851,525
2146237358,76862,155
2146237358,76921,166
2146237358,76949,589
2146237358,76963,29
2146237358,77007,153
2146237358,77022,181
2146237358,77039,455
2146237358,77056,104
2146237358,77076,262
2146237358,77104,441
2146237358,77108,173
2146237358,77110,241
2146237358,77142,102
2146237358,77166,457
2146237358,77174,244
2146237358,77182,206
2146237358,77189,541
2146237358,77223,309
2146237358,77227,68
2146237358,77250,341
2146237358,77295,52
2146237358,77303,383
2146237358,77317,458
2146237358,77342,381
2146237358,77377,90
2146237358,77387,359
2146237358,77398,369
2146237358,77406,563
2146237358,77433,405
2146237358,77434,400
2146237358,77450,430
2146237358,77469,97
2146237358,77481,295
2146237358,77485,143
2146237358,77489,537
2146237358,77511,451
2146237358,77520,202
2146237358,77546,18
2146237358,77559,62
2146237358,77561,292
2146237358,77577,508
2146237358,77604,396
2146237358,77614,521
2146237358,77624,77
2146237358,77639,351
2146237358,77669,37
2146237358,77678,325
2146237358,77688,332
2146237358,77692,94
2146237358,77700,301
2146237358,77738,285
2146237358,77742,155
2146237358,77800,574
2146237358,77809,523
2146237358,77815,203
2146237358,77818,258
2146237358,77820,483
2146237358,77870,133
2146237358,77871,542
2146237358,77872,138
2146237358,77877,422
2146237358,77883,142
2146237358,77887,266
2146237358,77897,21
2146237358,77910,339
2146237358,77930,376
2146237358,77931,488
2146237358,77987,185
2146237358,77989,22
2146237358,78066,23
2146237358,78070,178
2146237358,78098,212
2146237358,78144,373
2146237358,78187,85
2146237358,78204,94
2146237358,78205,469
2146237358,78207,213
2146237358,78212,114
2146237358,78231,123
2146237358,78233,10
2146237358,78242,393
2146237358,78249,439
2146237358,78278,539
2146237358,78289,450
2146237358,78300,96
2146237358,78344,533
2146237358,78360,439
2146237358,78388,223
2146237358,78425,525
2146237358,78461,126
2146237358,78467,316
2146237358,78478,277
2146237358,78487,147
2146237358,78510,105
2146237358,78579,173
2146237358,78679,329
2146237358,78692,509
2146237358,78703,566
2146237358,78726,29
2146237358,78771,68
2146237358,78903,65
2146237358,78929,200
2146237358,78974,450
2146237358,79022,44
2146237358,79047,108
2146237358,79049,255
2146237358,79060,92
2146237358,79066,206
2146237358,79079,510
2146237358,79126,350
2146237358,79169,203
2146237358,79188,98
2146237358,79203,71
2146237358,79208,377
2146237358,79320,496
2146237358,79358,189
2146237358,79409,284
2146237358,79460,14
2146237358,79524,266
2146237358,79701,234
2146237358,79719,228
2146237358,79968,30
2146237358,80004,418
2146237358,80020,205
2146237358,80109,571
2146237358,80264,450
2146237358,80332,539
2146237358,80833,334
2146237358,80838,64
2146237358,113707,188
2146237358,114425,526
2146237358,114430,81
2146237358,114489,307
2146237358,114588,144
2146237358,280907,222
2146237358,282361,232
2146237358,282575,328
2146237358,282586,178
2146237358,282587,425
2146237358,282599,523
2146237358,1000000,36
2146237358,1000001,495
2146237358,1000002,474
2146237358,1000003,472
2146237358,1000004,187
2146237358,1000005,415
2146237358,1000007,62
2146237358,1000008,29
2146237358,1000009,529
2146237358,1000010,144
2146237358,1000011,434
2146237358,1000012,391
2146237358,1000013,107
2146237358,1000014,92
2146237358,1000015,450
2146237358,1000016,289
2146237358,1000017,452
2146237358,1000018,508
2146237358,1000019,545
2146237358,1000020,116
2146237358,1000021,530
2146237358,1000022,114
2146237358,1000023,217
2146237358,1000024,224
2146237358,1000025,331
2146237358,1000026,165
2146237358,1000027,350
2146237358,1000028,144
2146237358,1000029,441
2146237358,1000030,401
2146237358,1000031,123
2146237358,1000032,83
2146237358,1000033,544
2146237358,1000034,113
2146237358,1000035,508
2146237358,1000036,455
2146237358,1000037,217
2146237358,1000038,141
2146237358,1000039,308
2146237358,1000040,323
2146237358,1000041,19
2146237358,1000042,433
2146237358,1000043,447
2146237358,1000044,194
2146237358,1000045,538
2146237358,1000046,443
2146237358,1000047,142
2146237358,1000048,134
2146237358,2146236900,543
2146237358,2146237252,104
2146237358,2146237358,467
2146237358,2146237363,12
2146237358,2146237366,243
2146237358,2146237373,436
2146237358,2146237375,100
2146237358,2146237805,285
2146237358,2146237822,95
2146237358,2146237837,402
2146237358,2146237900,186
2146237358,2146237901,516
2146237358,2146237902,461
2146237358,2146237904,258
2146237358,2146237906,447
2146237358,2146237907,387
2146237358,2146237908,192
2146237358,2146237909,392
2146237358,2146237910,145
2146237358,2146237911,537
2146237358,2146237912,190
2146237358,2146237913,464
2146237358,2146237915,242
2146237358,2146237917,342
2146237358,2146237920,404
2146237358,2146237921,494
2146237358,2146237928,351
2146237358,2146237929,166
2146237358,2146237930,557
2146237358,2146237931,77
2146237358,2146237932,287
2146237363,73510,544
2146237363,73751,345
2146237363,73760,217
2146237363,73816,421
2146237363,73876,98
2146237363,73972,32
2146237363,74055,276
2146237363,74232,130
2146237363,74451,441
2146237363,74521,514
2146237363,74723,492
2146237363,74984,202
2146237363,75006,549
2146237363,75064,550
2146237363,75131,455
2146237363,75279,94
2146237363,75318,410
2146237363,75467,297
2146237363,75533,354
2146237363,75579,232
2146237363,75627,176
2146237363,75631,152
2146237363,75634,177
2146237363,75659,412
2146237363,75766,388
2146237363,75778,224
2146237363,75794,189
2146237363,75880,463
2146237363,75937,432
2146237363,75961,237
2146237363,76069,279
2146237363,76072,365
2146237363,76108,292
2146237363,76138,338
2146237363,76144,445
2146237363,76153,87
2146237363,76187,50
2146237363,76243,534
2146237363,76300,112
2146237363,76316,438
2146237363,76354,523
2146237363,76442,229
2146237363,76462,552
2146237363,76513,75
2146237363,76541,488
2146237363,76550,541
2146237363,76554,49
2146237363,76573,269
2146237363,76579,282
2146237363,76599,466
2146237363,76604,497
2146237363,76634,291
2146237363,76655,269
2146237363,76673,370
2146237363,76712,268
2146237363,76727,116
2146237363,76732,80
2146237363,76735,150
2146237363,76759,236
2146237363,76801,535
2146237363,76812,100
2146237363,76819,41
2146237363,76824,293
2146237363,76840,165
2146237363,76844,263
2146237363,76851,165
2146237363,76862,219
2146237363,76921,22
2146237363,76949,88
2146237363,76963,26
2146237363,77007,53
2146237363,77022,126
2146237363,77039,183
2146237363,77056,14
2146237363,77076,122
2146237363,77104,458
2146237363,77108,507
2146237363,77110,166
2146237363,77142,155
2146237363,77166,102
2146237363,77174,321
2146237363,77182,504
2146237363,77189,114
2146237363,77223,535
2146237363,77227,547
2146237363,77250,306
2146237363,77295,409
2146237363,77303,385
2146237363,77317,553
2146237363,77342,158
2146237363,77377,99
2146237363,77387,334
2146237363,77398,97
2146237363,77406,504
2146237363,77433,73
2146237363,77434,91
2146237363,77450,517
2146237363,77469,50
2146237363,77481,183
2146237363,77485,25
2146237363,77489,405
2146237363,77511,562
2146237363,77520,104
2146237363,77546,295
2146237363,77559,194
2146237363,77561,266
2146237363,77577,62
2146237363,77604,85
2146237363,77614,14
2146237363,77624,577
2146237363,77639,386
2146237363,77669,77
2146237363,77678,207
2146237363,77688,112
2146237363,77692,527
2146237363,77700,318
2146237363,77738,115
2146237363,77742,367
2146237363,77800,105
2146237363,77809,369
2146237363,77815,304
2146237363,77818,531
2146237363,77820,497
2146237363,77870,320
2146237363,77871,515
2146237363,77872,241
2146237363,77877,438
2146237363,77883,510
2146237363,77887,360
2146237363,77897,105
2146237363,77910,464
2146237363,77930,11
2146237363,77931,103
2146237363,77987,210
2146237363,77989,270
2146237363,78066,398
2146237363,78070,558
2146237363,78098,418
2146237363,78144,402
2146237363,78187,517
2146237363,78204,219
2146237363,78205,143
2146237363,78207,8
2146237363,78212,24
2146237363,78231,343
2146237363,78233,380
2146237363,78242,356
2146237363,78249,68
2146237363,78278,232
2146237363,78289,182
2146237363,78300,471
2146237363,78344,381
2146237363,78360,270
2146237363,78388,497
2146237363,78425,79
2146237363,78461,496
2146237363,78467,372
2146237363,78478,128
2146237363,78487,403
2146237363,78510,475
2146237363,78579,483
2146237363,78679,335
2146237363,78692,35
2146237363,78703,472
2146237363,78726,401
2146237363,78771,80
2146237363,78903,390
2146237363,78929,559
2146237363,78974,191
2146237363,79022,249
2146237363,79047,179
2146237363,79049,539
2146237363,79060,402
2146237363,79066,14
2146237363,79079,268
2146237363,79126,519
2146237363,79169,499
2146237363,79188,341
2146237363,79203,47
2146237363,79208,318
2146237363,79320,54
2146237363,79358,102
2146237363,79409,49
2146237363,79460,369
2146237363,79524,302
2146237363,79701,451
2146237363,79719,439
2146237363,79968,437
2146237363,80004,496
2146237363,80020,360
2146237363,80109,5
2146237363,80264,281
2146237363,80332,85
2146237363,80833,336
2146237363,80838,174
2146237363,113707,478
2146237363,114425,469
2146237363,114430,165
2146237363,114489,200
2146237363,114588,76
2146237363,280907,114
2146237363,282361,227
2146237363,282575,84
2146237363,282586,278
2146237363,282587,451
2146237363,282599,163
2146237363,1000000,435
2146237363,1000001,162
2146237363,1000002,470
2146237363,1000003,191
2146237363,1000004,378
2146237363,1000005,527
2146237363,1000007,215
2146237363,1000008,489
2146237363,1000009,264
2146237363,1000010,287
2146237363,1000011,537
2146237363,1000012,312
2146237363,1000013,401
2146237363,1000014,116
2146237363,1000015,284
2146237363,1000016,560
2146237363,1000017,519
2146237363,1000018,424
2146237363,1000019,479
2146237363,1000020,151
2146237363,1000021,312
2146237363,1000022,275
2146237363,1000023,16
2146237363,1000024,483
2146237363,1000025,540
2146237363,1000026,279
2146237363,1000027,393
2146237363,1000028,250
2146237363,1000029,351
2146237363,1000030,535
2146237363,1000031,520
2146237363,1000032,472
2146237363,1000033,291
2146237363,1000034,236
2146237363,1000035,194
2146237363,1000036,335
2146237363,1000037,515
2146237363,1000038,10
2146237363,1000039,77
2146237363,1000040,204
2146237363,1000041,251
2146237363,1000042,389
2146237363,1000043,551
2146237363,1000044,471
2146237363,1000045,316
2146237363,1000046,540
2146237363,1000047,253
2146237363,1000048,151
2146237363,2146236900,198
2146237363,2146237252,60
2146237363,2146237358,362
2146237363,2146237363,301
2146237363,2146237366,60
2146237363,2146237373,175
2146237363,2146237375,209
2146237363,2146237805,451
2146237363,2146237822,193
2146237363,2146237837,416
2146237363,2146237900,267
2146237363,2146237901,125
2146237363,2146237902,395
2146237363,2146237904,186
2146237363,2146237906,431
2146237363,2146237907,252
2146237363,2146237908,98
2146237363,2146237909,474
2146237363,2146237910,310
2146237363,2146237911,130
2146237363,2146237912,342
2146237363,2146237913,275
2146237363,2146237915,222
2146237363,2146237917,470
2146237363,2146237920,110
2146237363,2146237921,447
2146237363,2146237928,214
2146237363,2146237929,200
2146237363,2146237930,379
2146237363,2146237931,390
2146237363,2146237932,183
2146237366,73510,187
2146237366,73751,470
2146237366,73760,249
2146237366,73816,536
2146237366,73876,331
2146237366,73972,447
2146237366,74055,43
2146237366,74232,519
2146237366,74451,405
2146237366,74521,66
2146237366,74723,369
2146237366,74984,286
2146237366,75006,147
2146237366,75064,21
2146237366,75131,381
2146237366,75279,185
2146237366,75318,399
2146237366,75467,424
2146237366,75533,47
2146237366,75579,350
2146237366,75627,559
2146237366,75631,515
2146237366,75634,287
2146237366,75659,478
2146237366,75766,151
2146237366,75778,373
2146237366,75794,269
2146237366,75880,564
2146237366,75937,317
2146237366,75961,543
2146237366,76069,192
2146237366,76072,322
2146237366,76108,86
2146237366,76138,177
2146237366,76144,192
2146237366,76153,474
2146237366,76187,517
2146237366,76243,257
2146237366,76300,468
2146237366,76316,449
2146237366,76354,294
2146237366,76442,298
2146237366,76462,448
2146237366,76513,414
2146237366,76541,138
2146237366,76550,52
2146237366,76554,502
2146237366,76573,173
2146237366,76579,445
2146237366,76599,325
2146237366,76604,114
2146237366,76634,348
2146237366,76655,164
2146237366,76673,351
2146237366,76712,179
2146237366,76727,297
2146237366,76732,515
2146237366,76735,425
2146237366,76759,292
2146237366,76801,45
2146237366,76812,343
2146237366,76819,521
2146237366,76824,305
2146237366,76840,112
2146237366,76844,80
2146237366,76851,209
2146237366,76862,119
2146237366,76921,225
2146237366,76949,514
2146237366,76963,504
2146237366,77007,208
2146237366,77022,413
2146237366,77039,392
2146237366,77056,13
2146237366,77076,326
2146237366,77104,96
2146237366,77108,470
2146237366,77110,78
2146237366,77142,118
2146237366,77166,318
2146237366,77174,166
2146237366,77182,242
2146237366,77189,135
2146237366,77223,294
2146237366,77227,275
2146237366,77250,355
2146237366,77295,356
2146237366,77303,277
2146237366,77317,6
2146237366,77342,444
2146237366,77377,338
2146237366,77387,89
2146237366,77398,367
2146237366,77406,316
2146237366,77433,48
2146237366,77434,481
2146237366,77450,316
2146237366,77469,471
2146237366,77481,179
2146237366,77485,75
2146237366,77489,154
2146237366,77511,351
2146237366,77520,386
2146237366,77546,118
2146237366,77559,18
2146237366,77561,299
2146237366,77577,63
2146237366,77604,463
2146237366,77614,402
2146237366,77624,573
2146237366,77639,530
2146237366,77669,147
2146237366,77678,175
2146237366,77688,90
2146237366,77692,14
2146237366,77700,126
2146237366,77738,557
2146237366,77742,319
2146237366,77800,491
2146237366,77809,385
2146237366,77815,226
2146237366,77818,100
2146237366,77820,325
2146237366,77870,526
2146237366,77871,94
2146237366,77872,242
2146237366,77877,201
2146237366,77883,191
2146237366,77887,86
2146237366,77897,374
2146237366,77910,280
2146237366,77930,517
2146237366,77931,71
2146237366,77987,111
2146237366,77989,211
2146237366,78066,62
2146237366,78070,82
2146237366,78098,71
2146237366,78144,21
2146237366,78187,279
2146237366,78204,158
2146237366,78205,185
2146237366,78207,514
2146237366,78212,267
2146237366,78231,132
2146237366,78233,212
2146237366,78242,577
2146237366,78249,377
2146237366,78278,512
2146237366,78289,343
2146237366,78300,389
2146237366,78344,491
2146237366,78360,392
2146237366,78388,240
2146237366,78425,303
2146237366,78461,217
2146237366,78467,84
2146237366,78478,414
2146237366,78487,74
2146237366,78510,252
2146237366,78579,470
2146237366,78679,143
2146237366,78692,212
2146237366,78703,375
2146237366,78726,482
2146237366,78771,333
2146237366,78903,322
2146237366,78929,524
2146237366,78974,131
2146237366,79022,82
2146237366,79047,78
2146237366,79049,478
2146237366,79060,19
2146237366,79066,384
2146237366,79079,264
2146237366,79126,22
2146237366,79169,542
2146237366,79188,336
2146237366,79203,154
2146237366,79208,398
2146237366,79320,47
2146237366,79358,95
2146237366,79409,399
